fe,time_h,reaction_idx,is_active,is_candidate,X,N,G,F,E
6,36.000000,1661,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,1662,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,1663,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,1664,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,1665,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,1666,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,1667,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,1668,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,1669,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,1670,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,1671,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,1672,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,1673,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,1674,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,1675,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,1676,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,1677,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,1678,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,1679,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,1680,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,1681,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,1682,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,1683,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,1684,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,1685,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,1686,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,1687,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,1688,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,1689,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,1690,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,1691,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,1692,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,1693,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,1694,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,1695,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,1696,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,1697,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,1698,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,1699,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,1700,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,1701,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,1702,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,1703,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,1786,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,1787,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,1788,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,1789,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,1790,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,1791,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,1792,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,1793,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,1794,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,1795,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,1796,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,1797,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,1798,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,1799,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,1800,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,1801,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,1802,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,1803,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,1804,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,1805,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,1806,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,1807,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,1808,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,1809,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,1810,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,1811,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,1812,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,1813,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,1814,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,1815,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,1816,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,1817,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,1818,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,1819,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,1820,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,1821,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,1822,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,1823,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,1824,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,1825,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,1826,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,1827,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,1828,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,1829,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,1830,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,1831,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,1832,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,1833,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,1834,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,1835,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,1836,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,1837,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,1838,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,1839,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,1840,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,1841,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,1842,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,1843,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,1844,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,1845,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,1846,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,1847,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,1848,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,1849,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,1850,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,1851,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,1852,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,1853,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,1854,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,1855,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,1856,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,1857,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,1858,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,1859,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,1860,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,1861,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,1862,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,1863,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,1864,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,1865,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,1866,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,1867,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,1868,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,1869,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,1870,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,1871,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,1872,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,1873,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,1874,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,1875,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,1876,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,1877,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,1878,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,1879,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,1880,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,1881,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,1882,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,1883,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,1884,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,1885,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,1886,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,1887,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,1888,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,1889,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,1890,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,1891,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,1892,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,1893,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,1894,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,1895,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,1896,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,1897,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,1898,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,1899,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,1900,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,1901,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,1902,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,1903,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,1904,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,1905,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,1906,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,1907,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,1908,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,1909,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,1910,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,1911,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,1912,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,1913,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,1926,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,1927,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,1928,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,1929,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,1930,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,1931,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,1932,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,1933,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,1934,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,1935,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,1936,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,1937,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,1938,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,1939,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,1940,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,1941,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,1942,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,1943,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,1944,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,1945,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,1946,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,1947,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,1948,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,1949,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,1950,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,1951,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,1952,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,1953,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,1954,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,1955,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,1956,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,1957,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,1958,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,1959,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,1960,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,1961,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,1962,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,1963,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,1964,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,1965,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,1966,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,1967,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,1968,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,1969,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,1986,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,1987,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,1988,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,1989,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,1990,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,1991,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,1992,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,1993,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,1994,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,1995,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,1996,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,1997,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,1998,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,1999,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,2000,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,2001,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,2002,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,2003,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,2004,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,2005,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,2006,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,2008,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,2009,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,2011,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,2012,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,2014,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,2016,1,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,2022,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,2026,1,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,2028,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,2031,1,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,2032,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,2033,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,2035,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,2036,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,2037,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,2038,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,2039,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,2040,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,2041,1,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,2042,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,2043,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,2051,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,2052,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,2053,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,2056,1,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,2057,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,2064,1,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,2066,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,2069,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,2070,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,2071,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,2072,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,2073,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,2081,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,2083,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,2085,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,2086,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,2088,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,2092,1,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,2095,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,2096,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,2098,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,2100,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,2101,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,2102,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,2106,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,2107,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,2108,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,2110,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,2118,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,2119,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,2120,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,2122,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,2124,1,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,2133,1,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,2135,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,2139,1,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,2140,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,2146,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,2150,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,2156,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,2157,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,2158,1,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,2159,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,2169,1,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,2172,1,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,2174,1,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,2265,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,2266,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,2273,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,2274,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,2281,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,2282,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,2289,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,2290,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,2297,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,2298,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,2305,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,2306,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,2313,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,2314,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,2321,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,2322,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,2329,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,2330,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,2337,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,2338,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,2375,1,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,2376,1,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,2377,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,2378,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,2379,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,2380,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,2381,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,2382,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,2383,1,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,2384,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,2385,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,2386,1,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,2387,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,2388,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,2389,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,2390,1,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,2391,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,2392,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,2393,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,2394,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,2395,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,2396,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,2397,1,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,2398,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,2399,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,2400,1,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,2401,1,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,2402,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,2403,1,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,2404,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,2405,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,2406,1,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,2407,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,2408,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
6,36.000000,2409,0,1,1.244045,0.064122,47.532307,90.763195,23.144513
